DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\backends\ddl_references.py first seen with mtime 1731732142.5841875
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\template\defaultfilters.py first seen with mtime 1731732142.6755896
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\core\handlers\wsgi.py first seen with mtime 1731732142.5628014
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\app\base.py first seen with mtime 1731940340.3462205
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\forms\models.py first seen with mtime 1731732142.6345625
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\contenttypes\apps.py first seen with mtime 1731732141.7583177
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\loaders\app.py first seen with mtime 1731940340.3868382
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\dateutil\tz\__init__.py first seen with mtime 1731940336.753197
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\core\serializers\python.py first seen with mtime 1731732142.5807085
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1731732142.5618048
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\backends\postgresql\__init__.py first seen with mtime 1731732142.599868
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Program Files\Python312\Lib\email\errors.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,113 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\crontab.py first seen with mtime 1731940410.6514049
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Program Files\Python312\Lib\http\__init__.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Program Files\Python312\Lib\multiprocessing\util.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\template\loader.py first seen with mtime 1731732142.6775832
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\colorama\__init__.py first seen with mtime 1731940334.6524725
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Program Files\Python312\Lib\importlib\metadata\_functools.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\utils\collections.py first seen with mtime 1731940340.3908248
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\psycopg2\_json.py first seen with mtime 1731843736.47972
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\urls\converters.py first seen with mtime 1731732142.6893702
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\auth\middleware.py first seen with mtime 1731732141.6532776
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Program Files\Python312\Lib\email\utils.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\backends\base\__init__.py first seen with mtime 1731732142.5859077
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1731732142.590902
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\__init__.py first seen with mtime 1731732141.2912476
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\core\management\base.py first seen with mtime 1731732142.5677845
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\timezone_field\fields.py first seen with mtime 1731940410.719278
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\diplom_project\diplom_project\settings.py first seen with mtime 1732201179.4403322
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\fixups\django.py first seen with mtime 1731940340.385842
DEBUG 2024-11-21 22:11:18,114 autoreload File C:\Program Files\Python312\DLLs\_asyncio.pyd first seen with mtime 1727730272.0
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\utils\log.py first seen with mtime 1731732142.6997776
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\tzdata\zoneinfo\US\__init__.py first seen with mtime 1731732140.3966568
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\views\decorators\common.py first seen with mtime 1731732142.7097447
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\__init__.py first seen with mtime 1731940340.3351388
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1731732141.7583177
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Program Files\Python312\DLLs\_bz2.pyd first seen with mtime 1727730272.0
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Program Files\Python312\Lib\email\_policybase.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Program Files\Python312\Lib\quopri.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\backends\base\client.py first seen with mtime 1731732142.5869122
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Program Files\Python312\Lib\gettext.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Program Files\Python312\Lib\importlib\resources\_adapters.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\billiard\util.py first seen with mtime 1731940335.2867348
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\backends\postgresql\base.py first seen with mtime 1731732142.600865
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\utils\choices.py first seen with mtime 1731732142.692801
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Program Files\Python312\Lib\email\message.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\template\defaulttags.py first seen with mtime 1731732142.6755896
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\utils\deprecation.py first seen with mtime 1731732142.695791
DEBUG 2024-11-21 22:11:18,115 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\template\backends\base.py first seen with mtime 1731732142.6785796
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Program Files\Python312\Lib\tokenize.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Program Files\Python312\Lib\hashlib.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\template\response.py first seen with mtime 1731732142.6775832
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\app\registry.py first seen with mtime 1731940340.3492112
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\kombu\utils\collections.py first seen with mtime 1731940337.7290487
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\dateutil\parser\__init__.py first seen with mtime 1731940336.7512045
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Program Files\Python312\Lib\asyncio\log.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\forms\formsets.py first seen with mtime 1731732142.6338875
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\utils\_os.py first seen with mtime 1731732142.6907966
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\core\mail\message.py first seen with mtime 1731732142.5637977
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\core\signing.py first seen with mtime 1731732142.5425396
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\contenttypes\management\__init__.py first seen with mtime 1731732141.8408468
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\utils\asyncio.py first seen with mtime 1731732142.6918046
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\exceptions.py first seen with mtime 1731940340.3391056
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\utils\cache.py first seen with mtime 1731732142.6918046
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Program Files\Python312\Lib\email\policy.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,116 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\kombu\exceptions.py first seen with mtime 1731940337.696901
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Program Files\Python312\Lib\pickle.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1731732142.5852213
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\utils\functional.py first seen with mtime 1731940340.3918216
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\backends\postgresql\psycopg_any.py first seen with mtime 1731732142.602858
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Program Files\Python312\Lib\asyncio\queues.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Program Files\Python312\Lib\pkgutil.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\app\defaults.py first seen with mtime 1731940340.3472178
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Program Files\Python312\DLLs\_ctypes.pyd first seen with mtime 1727730272.0
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Program Files\Python312\Lib\calendar.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1731732142.6142113
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\template\__init__.py first seen with mtime 1731732142.673596
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Program Files\Python312\Lib\ipaddress.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\kombu\utils\json.py first seen with mtime 1731940337.73346
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\models\sql\subqueries.py first seen with mtime 1731732142.6299014
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Program Files\Python312\Lib\re\_compiler.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\backends\utils.py first seen with mtime 1731732142.5857184
DEBUG 2024-11-21 22:11:18,117 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\utils\term.py first seen with mtime 1731940340.3962517
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\amqp\transport.py first seen with mtime 1731940337.4056394
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1731732141.293241
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\__init__.py first seen with mtime 1731732142.5827022
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\views\__init__.py first seen with mtime 1731732142.7067542
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Program Files\Python312\Lib\asyncio\exceptions.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\migrations\operations\fields.py first seen with mtime 1731732142.6127913
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\amqp\serialization.py first seen with mtime 1731940337.4046433
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Program Files\Python312\Lib\gzip.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\click\globals.py first seen with mtime 1731940337.1021502
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\kombu\utils\__init__.py first seen with mtime 1731940337.7272274
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\asgiref\local.py first seen with mtime 1731732140.9193437
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Program Files\Python312\Lib\encodings\utf_8_sig.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\core\checks\files.py first seen with mtime 1731732142.5498757
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\sms\__init__.py first seen with mtime 1732025219.305544
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\tzdata\zoneinfo\Australia\__init__.py first seen with mtime 1731732140.3061223
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\backends\__init__.py first seen with mtime 1731732142.5841875
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\staticfiles\management\__init__.py first seen with mtime 1731732142.5380716
DEBUG 2024-11-21 22:11:18,118 autoreload File C:\Program Files\Python312\Lib\subprocess.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\sms\backends\base.py first seen with mtime 1732025219.307436
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\models\fields\mixins.py first seen with mtime 1731732142.6222248
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Program Files\Python312\Lib\re\_constants.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Program Files\Python312\Lib\importlib\metadata\_adapters.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1731732142.6216674
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Program Files\Python312\Lib\random.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Program Files\Python312\Lib\importlib\resources\__init__.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\dateutil\parser\_parser.py first seen with mtime 1731940336.7522001
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1731732142.6167119
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\admin\templatetags\base.py first seen with mtime 1731732141.5555353
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Program Files\Python312\Lib\http\server.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\migrations\operations\base.py first seen with mtime 1731732142.6126544
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1731732142.6901536
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Program Files\Python312\Lib\secrets.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1731732141.6521149
DEBUG 2024-11-21 22:11:18,119 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1731732141.651089
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Program Files\Python312\Lib\importlib\abc.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\shortcuts.py first seen with mtime 1731732141.1186075
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1731732142.614097
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django_celery_beat\validators.py first seen with mtime 1731940410.8958216
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\core\exceptions.py first seen with mtime 1731732142.541543
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\psycopg2\extensions.py first seen with mtime 1731843736.4963174
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\timezone_field\choices.py first seen with mtime 1731940410.7183108
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Program Files\Python312\Lib\urllib\error.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Program Files\Python312\Lib\asyncio\windows_utils.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1731732141.5545387
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1731732142.6308975
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\amqp\sasl.py first seen with mtime 1731940337.4046433
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Program Files\Python312\Lib\mimetypes.py first seen with mtime 1727730220.0
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\http\response.py first seen with mtime 1731732142.6692336
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\core\files\base.py first seen with mtime 1731732142.5554094
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\celery\utils\dispatch\__init__.py first seen with mtime 1731940340.398245
DEBUG 2024-11-21 22:11:18,120 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\db\models\query_utils.py first seen with mtime 1731732142.618705
DEBUG 2024-11-21 22:11:18,121 autoreload File C:\Users\evgen\Diplom_Project\.venv\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1731732142.5342834
